t,sx1,sy1,sx2,sy2,vx1,vy1,vx2,vy2,distance,compression, compression_x, compression_y, F1x, F1y, F2x, F2y
0.3218,3.4638,0,5.1366,-0,-3.3126,0,5.1042,-0,1.6728,-0.1636,0.1636,-0,-433.488,0,433.488,-0,
0.3218,3.4637,0,5.1366,-0,-3.3148,0,5.1049,-0,1.6729,-0.1636,0.1636,-0,-433.301,0,433.301,-0,
0.3218,3.4637,0,5.1367,-0,-3.317,0,5.1057,-0,1.673,-0.1635,0.1635,-0,-433.114,0,433.114,-0,
0.3218,3.4637,0,5.1367,-0,-3.3191,0,5.1064,-0,1.6731,-0.1635,0.1635,-0,-432.927,0,432.927,-0,
0.3218,3.4636,0,5.1368,-0,-3.3213,0,5.1071,-0,1.6731,-0.1634,0.1634,-0,-432.739,0,432.739,-0,
0.3218,3.4636,0,5.1368,-0,-3.3235,0,5.1078,-0,1.6732,-0.1634,0.1634,-0,-432.552,0,432.552,-0,
0.3219,3.4636,0,5.1369,-0,-3.3256,0,5.1085,-0,1.6733,-0.1634,0.1634,-0,-432.365,0,432.365,-0,
0.3219,3.4635,0,5.1369,-0,-3.3278,0,5.1093,-0,1.6734,-0.1633,0.1633,-0,-432.177,0,432.177,-0,
0.3219,3.4635,0,5.137,-0,-3.3299,0,5.11,-0,1.6735,-0.1633,0.1633,-0,-431.99,0,431.99,-0,
0.3219,3.4635,0,5.137,-0,-3.3321,0,5.1107,-0,1.6736,-0.1632,0.1632,-0,-431.802,0,431.802,-0,
0.3219,3.4634,0,5.1371,-0,-3.3343,0,5.1114,-0,1.6736,-0.1632,0.1632,-0,-431.615,0,431.615,-0,
0.3219,3.4634,0,5.1371,-0,-3.3364,0,5.1121,-0,1.6737,-0.1631,0.1631,-0,-431.427,0,431.427,-0,
0.3219,3.4634,0,5.1372,-0,-3.3386,0,5.1129,-0,1.6738,-0.1631,0.1631,-0,-431.24,0,431.24,-0,
0.3219,3.4633,0,5.1372,-0,-3.3407,0,5.1136,-0,1.6739,-0.1631,0.1631,-0,-431.052,0,431.052,-0,
0.3219,3.4633,0,5.1373,-0,-3.3429,0,5.1143,-0,1.674,-0.163,0.163,-0,-430.865,0,430.865,-0,
0.3219,3.4633,0,5.1373,-0,-3.345,0,5.115,-0,1.6741,-0.163,0.163,-0,-430.677,0,430.677,-0,
0.322,3.4632,0,5.1374,-0,-3.3472,0,5.1157,-0,1.6742,-0.1629,0.1629,-0,-430.489,0,430.489,-0,
0.322,3.4632,0,5.1374,-0,-3.3494,0,5.1165,-0,1.6742,-0.1629,0.1629,-0,-430.302,0,430.302,-0,
0.322,3.4632,0,5.1375,-0,-3.3515,0,5.1172,-0,1.6743,-0.1628,0.1628,-0,-430.114,0,430.114,-0,
0.322,3.4631,0,5.1375,-0,-3.3537,0,5.1179,-0,1.6744,-0.1628,0.1628,-0,-429.926,0,429.926,-0,
0.322,3.4631,0,5.1376,-0,-3.3558,0,5.1186,-0,1.6745,-0.1628,0.1628,-0,-429.739,0,429.739,-0,
0.322,3.4631,0,5.1376,-0,-3.3579,0,5.1193,-0,1.6746,-0.1627,0.1627,-0,-429.551,0,429.551,-0,
0.322,3.463,0,5.1377,-0,-3.3601,0,5.12,-0,1.6747,-0.1627,0.1627,-0,-429.363,0,429.363,-0,
0.322,3.463,0,5.1377,-0,-3.3622,0,5.1207,-0,1.6747,-0.1626,0.1626,-0,-429.175,0,429.175,-0,
0.322,3.463,0,5.1378,-0,-3.3644,0,5.1215,-0,1.6748,-0.1626,0.1626,-0,-428.987,0,428.987,-0,
0.322,3.4629,0,5.1379,-0,-3.3665,0,5.1222,-0,1.6749,-0.1625,0.1625,-0,-428.8,0,428.8,-0,
0.3221,3.4629,0,5.1379,-0,-3.3687,0,5.1229,-0,1.675,-0.1625,0.1625,-0,-428.612,0,428.612,-0,
0.3221,3.4629,0,5.138,-0,-3.3708,0,5.1236,-0,1.6751,-0.1625,0.1625,-0,-428.424,0,428.424,-0,
0.3221,3.4628,0,5.138,-0,-3.373,0,5.1243,-0,1.6752,-0.1624,0.1624,-0,-428.236,0,428.236,-0,
0.3221,3.4628,0,5.1381,-0,-3.3751,0,5.125,-0,1.6753,-0.1624,0.1624,-0,-428.048,0,428.048,-0,
0.3221,3.4628,0,5.1381,-0,-3.3772,0,5.1257,-0,1.6753,-0.1623,0.1623,-0,-427.86,0,427.86,-0,
0.3221,3.4627,0,5.1382,-0,-3.3794,0,5.1265,-0,1.6754,-0.1623,0.1623,-0,-427.672,0,427.672,-0,
0.3221,3.4627,0,5.1382,-0,-3.3815,0,5.1272,-0,1.6755,-0.1622,0.1622,-0,-427.484,0,427.484,-0,
0.3221,3.4627,0,5.1383,-0,-3.3837,0,5.1279,-0,1.6756,-0.1622,0.1622,-0,-427.296,0,427.296,-0,
0.3221,3.4626,0,5.1383,-0,-3.3858,0,5.1286,-0,1.6757,-0.1622,0.1622,-0,-427.108,0,427.108,-0,
0.3221,3.4626,0,5.1384,-0,-3.3879,0,5.1293,-0,1.6758,-0.1621,0.1621,-0,-426.92,0,426.92,-0,
0.3222,3.4626,0,5.1384,-0,-3.3901,0,5.13,-0,1.6759,-0.1621,0.1621,-0,-426.732,0,426.732,-0,
0.3222,3.4625,0,5.1385,-0,-3.3922,0,5.1307,-0,1.6759,-0.162,0.162,-0,-426.544,0,426.544,-0,
0.3222,3.4625,0,5.1385,-0,-3.3943,0,5.1314,-0,1.676,-0.162,0.162,-0,-426.356,0,426.356,-0,
0.3222,3.4625,0,5.1386,-0,-3.3965,0,5.1322,-0,1.6761,-0.162,0.162,-0,-426.167,0,426.167,-0,
0.3222,3.4624,0,5.1386,-0,-3.3986,0,5.1329,-0,1.6762,-0.1619,0.1619,-0,-425.979,0,425.979,-0,
0.3222,3.4624,0,5.1387,-0,-3.4007,0,5.1336,-0,1.6763,-0.1619,0.1619,-0,-425.791,0,425.791,-0,
0.3222,3.4624,0,5.1387,-0,-3.4028,0,5.1343,-0,1.6764,-0.1618,0.1618,-0,-425.603,0,425.603,-0,
0.3222,3.4623,0,5.1388,-0,-3.405,0,5.135,-0,1.6764,-0.1618,0.1618,-0,-425.414,0,425.414,-0,
0.3222,3.4623,0,5.1388,-0,-3.4071,0,5.1357,-0,1.6765,-0.1617,0.1617,-0,-425.226,0,425.226,-0,
0.3222,3.4623,0,5.1389,-0,-3.4092,0,5.1364,-0,1.6766,-0.1617,0.1617,-0,-425.038,0,425.038,-0,
0.3223,3.4622,0,5.1389,-0,-3.4113,0,5.1371,-0,1.6767,-0.1617,0.1617,-0,-424.849,0,424.849,-0,
0.3223,3.4622,0,5.139,-0,-3.4135,0,5.1378,-0,1.6768,-0.1616,0.1616,-0,-424.661,0,424.661,-0,
0.3223,3.4622,0,5.139,-0,-3.4156,0,5.1385,-0,1.6769,-0.1616,0.1616,-0,-424.473,0,424.473,-0,
0.3223,3.4621,0,5.1391,-0,-3.4177,0,5.1392,-0,1.677,-0.1615,0.1615,-0,-424.284,0,424.284,-0,
0.3223,3.4621,0,5.1391,-0,-3.4198,0,5.1399,-0,1.677,-0.1615,0.1615,-0,-424.096,0,424.096,-0,
0.3223,3.4621,0,5.1392,-0,-3.422,0,5.1407,-0,1.6771,-0.1614,0.1614,-0,-423.908,0,423.908,-0,
0.3223,3.462,0,5.1392,-0,-3.4241,0,5.1414,-0,1.6772,-0.1614,0.1614,-0,-423.719,0,423.719,-0,
0.3223,3.462,0,5.1393,-0,-3.4262,0,5.1421,-0,1.6773,-0.1614,0.1614,-0,-423.531,0,423.531,-0,
0.3223,3.462,0,5.1393,-0,-3.4283,0,5.1428,-0,1.6774,-0.1613,0.1613,-0,-423.342,0,423.342,-0,
0.3223,3.4619,0,5.1394,-0,-3.4304,0,5.1435,-0,1.6775,-0.1613,0.1613,-0,-423.154,0,423.154,-0,
0.3224,3.4619,0,5.1394,-0,-3.4325,0,5.1442,-0,1.6776,-0.1612,0.1612,-0,-422.965,0,422.965,-0,
0.3224,3.4618,0,5.1395,-0,-3.4347,0,5.1449,-0,1.6776,-0.1612,0.1612,-0,-422.776,0,422.776,-0,
0.3224,3.4618,0,5.1395,-0,-3.4368,0,5.1456,-0,1.6777,-0.1611,0.1611,-0,-422.588,0,422.588,-0,
0.3224,3.4618,0,5.1396,-0,-3.4389,0,5.1463,-0,1.6778,-0.1611,0.1611,-0,-422.399,0,422.399,-0,
0.3224,3.4617,0,5.1396,-0,-3.441,0,5.147,-0,1.6779,-0.1611,0.1611,-0,-422.211,0,422.211,-0,
0.3224,3.4617,0,5.1397,-0,-3.4431,0,5.1477,-0,1.678,-0.161,0.161,-0,-422.022,0,422.022,-0,
0.3224,3.4617,0,5.1398,-0,-3.4452,0,5.1484,-0,1.6781,-0.161,0.161,-0,-421.833,0,421.833,-0,
0.3224,3.4616,0,5.1398,-0,-3.4473,0,5.1491,-0,1.6782,-0.1609,0.1609,-0,-421.645,0,421.645,-0,
0.3224,3.4616,0,5.1399,-0,-3.4494,0,5.1498,-0,1.6782,-0.1609,0.1609,-0,-421.456,0,421.456,-0,
0.3224,3.4616,0,5.1399,-0,-3.4515,0,5.1505,-0,1.6783,-0.1608,0.1608,-0,-421.267,0,421.267,-0,
0.3225,3.4615,0,5.14,-0,-3.4536,0,5.1512,-0,1.6784,-0.1608,0.1608,-0,-421.078,0,421.078,-0,
0.3225,3.4615,0,5.14,-0,-3.4557,0,5.1519,-0,1.6785,-0.1608,0.1608,-0,-420.89,0,420.89,-0,
0.3225,3.4615,0,5.1401,-0,-3.4579,0,5.1526,-0,1.6786,-0.1607,0.1607,-0,-420.701,0,420.701,-0,
0.3225,3.4614,0,5.1401,-0,-3.46,0,5.1533,-0,1.6787,-0.1607,0.1607,-0,-420.512,0,420.512,-0,
0.3225,3.4614,0,5.1402,-0,-3.4621,0,5.154,-0,1.6788,-0.1606,0.1606,-0,-420.323,0,420.323,-0,
0.3225,3.4614,0,5.1402,-0,-3.4642,0,5.1547,-0,1.6789,-0.1606,0.1606,-0,-420.134,0,420.134,-0,
0.3225,3.4613,0,5.1403,-0,-3.4663,0,5.1554,-0,1.6789,-0.1605,0.1605,-0,-419.945,0,419.945,-0,
0.3225,3.4613,0,5.1403,-0,-3.4684,0,5.1561,-0,1.679,-0.1605,0.1605,-0,-419.757,0,419.757,-0,
0.3225,3.4613,0,5.1404,-0,-3.4705,0,5.1568,-0,1.6791,-0.1604,0.1604,-0,-419.568,0,419.568,-0,
0.3225,3.4612,0,5.1404,-0,-3.4726,0,5.1575,-0,1.6792,-0.1604,0.1604,-0,-419.379,0,419.379,-0,
0.3226,3.4612,0,5.1405,-0,-3.4746,0,5.1582,-0,1.6793,-0.1604,0.1604,-0,-419.19,0,419.19,-0,
0.3226,3.4612,0,5.1405,-0,-3.4767,0,5.1589,-0,1.6794,-0.1603,0.1603,-0,-419.001,0,419.001,-0,
0.3226,3.4611,0,5.1406,-0,-3.4788,0,5.1596,-0,1.6795,-0.1603,0.1603,-0,-418.812,0,418.812,-0,
0.3226,3.4611,0,5.1406,-0,-3.4809,0,5.1603,-0,1.6795,-0.1602,0.1602,-0,-418.623,0,418.623,-0,
0.3226,3.4611,0,5.1407,-0,-3.483,0,5.161,-0,1.6796,-0.1602,0.1602,-0,-418.434,0,418.434,-0,
0.3226,3.461,0,5.1407,-0,-3.4851,0,5.1617,-0,1.6797,-0.1601,0.1601,-0,-418.245,0,418.245,-0,
0.3226,3.461,0,5.1408,-0,-3.4872,0,5.1624,-0,1.6798,-0.1601,0.1601,-0,-418.055,0,418.055,-0,
0.3226,3.4609,0,5.1408,-0,-3.4893,0,5.1631,-0,1.6799,-0.1601,0.1601,-0,-417.866,0,417.866,-0,
0.3226,3.4609,0,5.1409,-0,-3.4914,0,5.1638,-0,1.68,-0.16,0.16,-0,-417.677,0,417.677,-0,
0.3226,3.4609,0,5.1409,-0,-3.4935,0,5.1645,-0,1.6801,-0.16,0.16,-0,-417.488,0,417.488,-0,
0.3227,3.4608,0,5.141,-0,-3.4956,0,5.1652,-0,1.6801,-0.1599,0.1599,-0,-417.299,0,417.299,-0,
0.3227,3.4608,0,5.141,-0,-3.4976,0,5.1659,-0,1.6802,-0.1599,0.1599,-0,-417.11,0,417.11,-0,
0.3227,3.4608,0,5.1411,-0,-3.4997,0,5.1666,-0,1.6803,-0.1598,0.1598,-0,-416.921,0,416.921,-0,
0.3227,3.4607,0,5.1411,-0,-3.5018,0,5.1673,-0,1.6804,-0.1598,0.1598,-0,-416.731,0,416.731,-0,
0.3227,3.4607,0,5.1412,-0,-3.5039,0,5.168,-0,1.6805,-0.1598,0.1598,-0,-416.542,0,416.542,-0,
0.3227,3.4607,0,5.1412,-0,-3.506,0,5.1687,-0,1.6806,-0.1597,0.1597,-0,-416.353,0,416.353,-0,
0.3227,3.4606,0,5.1413,-0,-3.5081,0,5.1694,-0,1.6807,-0.1597,0.1597,-0,-416.164,0,416.164,-0,
0.3227,3.4606,0,5.1414,-0,-3.5101,0,5.17,-0,1.6808,-0.1596,0.1596,-0,-415.974,0,415.974,-0,
0.3227,3.4606,0,5.1414,-0,-3.5122,0,5.1707,-0,1.6808,-0.1596,0.1596,-0,-415.785,0,415.785,-0,
0.3227,3.4605,0,5.1415,-0,-3.5143,0,5.1714,-0,1.6809,-0.1595,0.1595,-0,-415.596,0,415.596,-0,
0.3228,3.4605,0,5.1415,-0,-3.5164,0,5.1721,-0,1.681,-0.1595,0.1595,-0,-415.406,0,415.406,-0,
0.3228,3.4605,0,5.1416,-0,-3.5185,0,5.1728,-0,1.6811,-0.1595,0.1595,-0,-415.217,0,415.217,-0,
0.3228,3.4604,0,5.1416,-0,-3.5205,0,5.1735,-0,1.6812,-0.1594,0.1594,-0,-415.027,0,415.027,-0,
0.3228,3.4604,0,5.1417,-0,-3.5226,0,5.1742,-0,1.6813,-0.1594,0.1594,-0,-414.838,0,414.838,-0,
0.3228,3.4604,0,5.1417,-0,-3.5247,0,5.1749,-0,1.6814,-0.1593,0.1593,-0,-414.649,0,414.649,-0,
0.3228,3.4603,0,5.1418,-0,-3.5268,0,5.1756,-0,1.6814,-0.1593,0.1593,-0,-414.459,0,414.459,-0,
0.3228,3.4603,0,5.1418,-0,-3.5288,0,5.1763,-0,1.6815,-0.1592,0.1592,-0,-414.27,0,414.27,-0,
0.3228,3.4602,0,5.1419,-0,-3.5309,0,5.177,-0,1.6816,-0.1592,0.1592,-0,-414.08,0,414.08,-0,
0.3228,3.4602,0,5.1419,-0,-3.533,0,5.1777,-0,1.6817,-0.1591,0.1591,-0,-413.891,0,413.891,-0,
0.3228,3.4602,0,5.142,-0,-3.535,0,5.1783,-0,1.6818,-0.1591,0.1591,-0,-413.701,0,413.701,-0,
0.3229,3.4601,0,5.142,-0,-3.5371,0,5.179,-0,1.6819,-0.1591,0.1591,-0,-413.512,0,413.512,-0,
0.3229,3.4601,0,5.1421,-0,-3.5392,0,5.1797,-0,1.682,-0.159,0.159,-0,-413.322,0,413.322,-0,
0.3229,3.4601,0,5.1421,-0,-3.5412,0,5.1804,-0,1.6821,-0.159,0.159,-0,-413.133,0,413.133,-0,
0.3229,3.46,0,5.1422,-0,-3.5433,0,5.1811,-0,1.6821,-0.1589,0.1589,-0,-412.943,0,412.943,-0,
0.3229,3.46,0,5.1422,-0,-3.5454,0,5.1818,-0,1.6822,-0.1589,0.1589,-0,-412.753,0,412.753,-0,
0.3229,3.46,0,5.1423,-0,-3.5474,0,5.1825,-0,1.6823,-0.1588,0.1588,-0,-412.564,0,412.564,-0,
0.3229,3.4599,0,5.1423,-0,-3.5495,0,5.1832,-0,1.6824,-0.1588,0.1588,-0,-412.374,0,412.374,-0,
0.3229,3.4599,0,5.1424,-0,-3.5516,0,5.1839,-0,1.6825,-0.1588,0.1588,-0,-412.184,0,412.184,-0,
0.3229,3.4599,0,5.1424,-0,-3.5536,0,5.1845,-0,1.6826,-0.1587,0.1587,-0,-411.995,0,411.995,-0,
0.3229,3.4598,0,5.1425,-0,-3.5557,0,5.1852,-0,1.6827,-0.1587,0.1587,-0,-411.805,0,411.805,-0,
0.323,3.4598,0,5.1425,-0,-3.5577,0,5.1859,-0,1.6828,-0.1586,0.1586,-0,-411.615,0,411.615,-0,
0.323,3.4597,0,5.1426,-0,-3.5598,0,5.1866,-0,1.6828,-0.1586,0.1586,-0,-411.426,0,411.426,-0,
0.323,3.4597,0,5.1426,-0,-3.5618,0,5.1873,-0,1.6829,-0.1585,0.1585,-0,-411.236,0,411.236,-0,
0.323,3.4597,0,5.1427,-0,-3.5639,0,5.188,-0,1.683,-0.1585,0.1585,-0,-411.046,0,411.046,-0,
0.323,3.4596,0,5.1427,-0,-3.566,0,5.1887,-0,1.6831,-0.1585,0.1585,-0,-410.856,0,410.856,-0,
0.323,3.4596,0,5.1428,-0,-3.568,0,5.1893,-0,1.6832,-0.1584,0.1584,-0,-410.666,0,410.666,-0,
0.323,3.4596,0,5.1429,-0,-3.5701,0,5.19,-0,1.6833,-0.1584,0.1584,-0,-410.477,0,410.477,-0,
0.323,3.4595,0,5.1429,-0,-3.5721,0,5.1907,-0,1.6834,-0.1583,0.1583,-0,-410.287,0,410.287,-0,
0.323,3.4595,0,5.143,-0,-3.5742,0,5.1914,-0,1.6835,-0.1583,0.1583,-0,-410.097,0,410.097,-0,
0.323,3.4595,0,5.143,-0,-3.5762,0,5.1921,-0,1.6835,-0.1582,0.1582,-0,-409.907,0,409.907,-0,
0.3231,3.4594,0,5.1431,-0,-3.5783,0,5.1928,-0,1.6836,-0.1582,0.1582,-0,-409.717,0,409.717,-0,
0.3231,3.4594,0,5.1431,-0,-3.5803,0,5.1934,-0,1.6837,-0.1581,0.1581,-0,-409.527,0,409.527,-0,
0.3231,3.4594,0,5.1432,-0,-3.5824,0,5.1941,-0,1.6838,-0.1581,0.1581,-0,-409.337,0,409.337,-0,
0.3231,3.4593,0,5.1432,-0,-3.5844,0,5.1948,-0,1.6839,-0.1581,0.1581,-0,-409.147,0,409.147,-0,
0.3231,3.4593,0,5.1433,-0,-3.5864,0,5.1955,-0,1.684,-0.158,0.158,-0,-408.957,0,408.957,-0,
0.3231,3.4592,0,5.1433,-0,-3.5885,0,5.1962,-0,1.6841,-0.158,0.158,-0,-408.767,0,408.767,-0,
0.3231,3.4592,0,5.1434,-0,-3.5905,0,5.1968,-0,1.6842,-0.1579,0.1579,-0,-408.577,0,408.577,-0,
0.3231,3.4592,0,5.1434,-0,-3.5926,0,5.1975,-0,1.6842,-0.1579,0.1579,-0,-408.387,0,408.387,-0,
0.3231,3.4591,0,5.1435,-0,-3.5946,0,5.1982,-0,1.6843,-0.1578,0.1578,-0,-408.197,0,408.197,-0,
0.3231,3.4591,0,5.1435,-0,-3.5967,0,5.1989,-0,1.6844,-0.1578,0.1578,-0,-408.007,0,408.007,-0,
0.3232,3.4591,0,5.1436,-0,-3.5987,0,5.1996,-0,1.6845,-0.1577,0.1577,-0,-407.817,0,407.817,-0,
0.3232,3.459,0,5.1436,-0,-3.6007,0,5.2002,-0,1.6846,-0.1577,0.1577,-0,-407.627,0,407.627,-0,
0.3232,3.459,0,5.1437,-0,-3.6028,0,5.2009,-0,1.6847,-0.1577,0.1577,-0,-407.437,0,407.437,-0,
0.3232,3.459,0,5.1437,-0,-3.6048,0,5.2016,-0,1.6848,-0.1576,0.1576,-0,-407.247,0,407.247,-0,
0.3232,3.4589,0,5.1438,-0,-3.6068,0,5.2023,-0,1.6849,-0.1576,0.1576,-0,-407.057,0,407.057,-0,
0.3232,3.4589,0,5.1438,-0,-3.6089,0,5.203,-0,1.685,-0.1575,0.1575,-0,-406.867,0,406.867,-0,
0.3232,3.4589,0,5.1439,-0,-3.6109,0,5.2036,-0,1.685,-0.1575,0.1575,-0,-406.677,0,406.677,-0,
0.3232,3.4588,0,5.1439,-0,-3.6129,0,5.2043,-0,1.6851,-0.1574,0.1574,-0,-406.486,0,406.486,-0,
0.3232,3.4588,0,5.144,-0,-3.615,0,5.205,-0,1.6852,-0.1574,0.1574,-0,-406.296,0,406.296,-0,
0.3232,3.4587,0,5.144,-0,-3.617,0,5.2057,-0,1.6853,-0.1574,0.1574,-0,-406.106,0,406.106,-0,
0.3233,3.4587,0,5.1441,-0,-3.619,0,5.2063,-0,1.6854,-0.1573,0.1573,-0,-405.916,0,405.916,-0,
0.3233,3.4587,0,5.1442,-0,-3.6211,0,5.207,-0,1.6855,-0.1573,0.1573,-0,-405.726,0,405.726,-0,
0.3233,3.4586,0,5.1442,-0,-3.6231,0,5.2077,-0,1.6856,-0.1572,0.1572,-0,-405.536,0,405.536,-0,
0.3233,3.4586,0,5.1443,-0,-3.6251,0,5.2084,-0,1.6857,-0.1572,0.1572,-0,-405.345,0,405.345,-0,
0.3233,3.4586,0,5.1443,-0,-3.6272,0,5.2091,-0,1.6857,-0.1571,0.1571,-0,-405.155,0,405.155,-0,
0.3233,3.4585,0,5.1444,-0,-3.6292,0,5.2097,-0,1.6858,-0.1571,0.1571,-0,-404.965,0,404.965,-0,
0.3233,3.4585,0,5.1444,-0,-3.6312,0,5.2104,-0,1.6859,-0.157,0.157,-0,-404.774,0,404.774,-0,
0.3233,3.4585,0,5.1445,-0,-3.6332,0,5.2111,-0,1.686,-0.157,0.157,-0,-404.584,0,404.584,-0,
0.3233,3.4584,0,5.1445,-0,-3.6352,0,5.2117,-0,1.6861,-0.157,0.157,-0,-404.394,0,404.394,-0,
0.3233,3.4584,0,5.1446,-0,-3.6373,0,5.2124,-0,1.6862,-0.1569,0.1569,-0,-404.203,0,404.203,-0,
0.3234,3.4583,0,5.1446,-0,-3.6393,0,5.2131,-0,1.6863,-0.1569,0.1569,-0,-404.013,0,404.013,-0,
0.3234,3.4583,0,5.1447,-0,-3.6413,0,5.2138,-0,1.6864,-0.1568,0.1568,-0,-403.823,0,403.823,-0,
0.3234,3.4583,0,5.1447,-0,-3.6433,0,5.2144,-0,1.6865,-0.1568,0.1568,-0,-403.632,0,403.632,-0,
0.3234,3.4582,0,5.1448,-0,-3.6453,0,5.2151,-0,1.6865,-0.1567,0.1567,-0,-403.442,0,403.442,-0,
0.3234,3.4582,0,5.1448,-0,-3.6474,0,5.2158,-0,1.6866,-0.1567,0.1567,-0,-403.251,0,403.251,-0,
0.3234,3.4582,0,5.1449,-0,-3.6494,0,5.2165,-0,1.6867,-0.1566,0.1566,-0,-403.061,0,403.061,-0,
0.3234,3.4581,0,5.1449,-0,-3.6514,0,5.2171,-0,1.6868,-0.1566,0.1566,-0,-402.87,0,402.87,-0,
0.3234,3.4581,0,5.145,-0,-3.6534,0,5.2178,-0,1.6869,-0.1566,0.1566,-0,-402.68,0,402.68,-0,
0.3234,3.4581,0,5.145,-0,-3.6554,0,5.2185,-0,1.687,-0.1565,0.1565,-0,-402.49,0,402.49,-0,
0.3234,3.458,0,5.1451,-0,-3.6574,0,5.2191,-0,1.6871,-0.1565,0.1565,-0,-402.299,0,402.299,-0,
0.3235,3.458,0,5.1451,-0,-3.6594,0,5.2198,-0,1.6872,-0.1564,0.1564,-0,-402.108,0,402.108,-0,
0.3235,3.4579,0,5.1452,-0,-3.6615,0,5.2205,-0,1.6873,-0.1564,0.1564,-0,-401.918,0,401.918,-0,
0.3235,3.4579,0,5.1452,-0,-3.6635,0,5.2212,-0,1.6873,-0.1563,0.1563,-0,-401.727,0,401.727,-0,
0.3235,3.4579,0,5.1453,-0,-3.6655,0,5.2218,-0,1.6874,-0.1563,0.1563,-0,-401.537,0,401.537,-0,
0.3235,3.4578,0,5.1454,-0,-3.6675,0,5.2225,-0,1.6875,-0.1562,0.1562,-0,-401.346,0,401.346,-0,
0.3235,3.4578,0,5.1454,-0,-3.6695,0,5.2232,-0,1.6876,-0.1562,0.1562,-0,-401.156,0,401.156,-0,
0.3235,3.4578,0,5.1455,-0,-3.6715,0,5.2238,-0,1.6877,-0.1562,0.1562,-0,-400.965,0,400.965,-0,
0.3235,3.4577,0,5.1455,-0,-3.6735,0,5.2245,-0,1.6878,-0.1561,0.1561,-0,-400.774,0,400.774,-0,
0.3235,3.4577,0,5.1456,-0,-3.6755,0,5.2252,-0,1.6879,-0.1561,0.1561,-0,-400.584,0,400.584,-0,
0.3235,3.4577,0,5.1456,-0,-3.6775,0,5.2258,-0,1.688,-0.156,0.156,-0,-400.393,0,400.393,-0,
0.3236,3.4576,0,5.1457,-0,-3.6795,0,5.2265,-0,1.6881,-0.156,0.156,-0,-400.203,0,400.203,-0,
0.3236,3.4576,0,5.1457,-0,-3.6815,0,5.2272,-0,1.6881,-0.1559,0.1559,-0,-400.012,0,400.012,-0,
0.3236,3.4575,0,5.1458,-0,-3.6835,0,5.2278,-0,1.6882,-0.1559,0.1559,-0,-399.821,0,399.821,-0,
0.3236,3.4575,0,5.1458,-0,-3.6855,0,5.2285,-0,1.6883,-0.1558,0.1558,-0,-399.631,0,399.631,-0,
0.3236,3.4575,0,5.1459,-0,-3.6875,0,5.2292,-0,1.6884,-0.1558,0.1558,-0,-399.44,0,399.44,-0,
0.3236,3.4574,0,5.1459,-0,-3.6895,0,5.2298,-0,1.6885,-0.1558,0.1558,-0,-399.249,0,399.249,-0,
0.3236,3.4574,0,5.146,-0,-3.6915,0,5.2305,-0,1.6886,-0.1557,0.1557,-0,-399.058,0,399.058,-0,
0.3236,3.4574,0,5.146,-0,-3.6935,0,5.2312,-0,1.6887,-0.1557,0.1557,-0,-398.868,0,398.868,-0,
0.3236,3.4573,0,5.1461,-0,-3.6955,0,5.2318,-0,1.6888,-0.1556,0.1556,-0,-398.677,0,398.677,-0,
0.3236,3.4573,0,5.1461,-0,-3.6975,0,5.2325,-0,1.6889,-0.1556,0.1556,-0,-398.486,0,398.486,-0,
0.3237,3.4572,0,5.1462,-0,-3.6995,0,5.2332,-0,1.6889,-0.1555,0.1555,-0,-398.295,0,398.295,-0,
0.3237,3.4572,0,5.1462,-0,-3.7015,0,5.2338,-0,1.689,-0.1555,0.1555,-0,-398.105,0,398.105,-0,
0.3237,3.4572,0,5.1463,-0,-3.7034,0,5.2345,-0,1.6891,-0.1554,0.1554,-0,-397.914,0,397.914,-0,
0.3237,3.4571,0,5.1463,-0,-3.7054,0,5.2351,-0,1.6892,-0.1554,0.1554,-0,-397.723,0,397.723,-0,
0.3237,3.4571,0,5.1464,-0,-3.7074,0,5.2358,-0,1.6893,-0.1554,0.1554,-0,-397.532,0,397.532,-0,
0.3237,3.4571,0,5.1465,-0,-3.7094,0,5.2365,-0,1.6894,-0.1553,0.1553,-0,-397.341,0,397.341,-0,
0.3237,3.457,0,5.1465,-0,-3.7114,0,5.2371,-0,1.6895,-0.1553,0.1553,-0,-397.15,0,397.15,-0,
0.3237,3.457,0,5.1466,-0,-3.7134,0,5.2378,-0,1.6896,-0.1552,0.1552,-0,-396.96,0,396.96,-0,
0.3237,3.4569,0,5.1466,-0,-3.7154,0,5.2385,-0,1.6897,-0.1552,0.1552,-0,-396.769,0,396.769,-0,
0.3237,3.4569,0,5.1467,-0,-3.7173,0,5.2391,-0,1.6897,-0.1551,0.1551,-0,-396.578,0,396.578,-0,
0.3238,3.4569,0,5.1467,-0,-3.7193,0,5.2398,-0,1.6898,-0.1551,0.1551,-0,-396.387,0,396.387,-0,
0.3238,3.4568,0,5.1468,-0,-3.7213,0,5.2404,-0,1.6899,-0.155,0.155,-0,-396.196,0,396.196,-0,
0.3238,3.4568,0,5.1468,-0,-3.7233,0,5.2411,-0,1.69,-0.155,0.155,-0,-396.005,0,396.005,-0,
0.3238,3.4568,0,5.1469,-0,-3.7253,0,5.2418,-0,1.6901,-0.155,0.155,-0,-395.814,0,395.814,-0,
0.3238,3.4567,0,5.1469,-0,-3.7272,0,5.2424,-0,1.6902,-0.1549,0.1549,-0,-395.623,0,395.623,-0,
